id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1399135261070704641,1399135261070704641,2021-05-31 04:31:55 +0545,2021-05-31,04:31:55,+0545,122493764,iggornuno,Iggor Nuno,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}",Love meu! ❤️ em 𝙃𝙊𝙈𝙀  https://t.co/w8dHKIrXsi,pt,[],['https://www.instagram.com/p/CPg66Y3h9bXOLpsqAhhzIInfg4jmO4LIWj2eQM0/?utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/iggornuno/status/1399135261070704641,False,,0,,kathmandu,,,,,,[],,,,
1398554100757839872,1398554100757839872,2021-05-29 14:02:36 +0545,2021-05-29,14:02:36,+0545,4019877972,bobbytaraut,सानी नानि,"{'type': 'Point', 'coordinates': [27.72145472, 85.36197394]}","#lifegoeson #happymeB❤️ #family @ Baudha, Nepal  https://t.co/0qyYYlA6Y4",in,[],['https://www.instagram.com/p/CPcyoQrljfd/?utm_medium=twitter'],[],0,0,1,"['lifegoeson', 'happymeb', 'family']",[],https://twitter.com/Bobbytaraut/status/1398554100757839872,False,,0,,kathmandu,,,,,,[],,,,
1398228577536122882,1398228577536122882,2021-05-28 16:29:05 +0545,2021-05-28,16:29:05,+0545,1264100534400643072,bal_rajbanshi,Bal Bahadur Rajbanshi,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}","❤️❤️ @ Kathmandu, Nepal  https://t.co/9nIgTW2oG0",cs,[],['https://www.instagram.com/p/CPaemeNBYot/?utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/bal_rajbanshi/status/1398228577536122882,False,,0,,kathmandu,,,,,,[],,,,
1398039909773025287,1398039909773025287,2021-05-28 03:59:23 +0545,2021-05-28,03:59:23,+0545,271990834,paolapvz,Paola. 🤟🏽🖤,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}","Mi casa. Mi equipo de tres. Mi familia. Donde sea, pero con vosotros. ❤️  Os amo infinito. 🏡 en 𝙃𝙊𝙈𝙀  https://t.co/gD9mMIMkqf",es,[],['https://www.instagram.com/p/CPZIzUwlids/?utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/PaolaPvz/status/1398039909773025287,False,,0,,kathmandu,,,,,,[],,,,
1397845644774158337,1397845644774158337,2021-05-27 15:07:27 +0545,2021-05-27,15:07:27,+0545,1112918297589243910,prosimafrica,Pro Sim Africa,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}",Hi 👋 Please help me wish my daughter a Happy Birthday 🎉❤️ she's turning 1 year 🤭 #comment4comment Thank you 🙏🏾 #Daughterslove  #happybirthdaydaughter 😍 #alwaysactive❤️ @ 𝙃𝙊𝙈𝙀  https://t.co/qQjd4WRhQW,en,[],['https://www.instagram.com/p/CPXwdjntkMa/?utm_medium=twitter'],[],0,0,0,"['comment4comment', 'daughterslove', 'happybirthdaydaughter', 'alwaysactive']",[],https://twitter.com/Prosimafrica/status/1397845644774158337,False,,0,,kathmandu,,,,,,[],,,,
1397408467543937026,1397408467543937026,2021-05-26 10:10:15 +0545,2021-05-26,10:10:15,+0545,1254498642699804672,princelaure2,puspa shah(laure),"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}","बुद्धि जयन्ती को सबैलाई शुभकामना छ। सबैको जीवन शान्तिमय बनोस्।   हाम्रो लागि जीवित गौतम बुद्ध उहा नै हो।   जय होस् सरकार को 🙏❤️ @ Kathmandu, Nepal  https://t.co/ufALMllpbp",ne,[],['https://www.instagram.com/p/CPUpqIDD9Lv/?utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/princelaure2/status/1397408467543937026,False,,0,,kathmandu,,,,,,[],,,,
1396889252688920578,1396889252688920578,2021-05-24 23:47:05 +0545,2021-05-24,23:47:05,+0545,1112918297589243910,prosimafrica,Pro Sim Africa,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}",#mondayblues💙 #vodka TWO KNIGHTS 🥃🔞 #landroverdiscovery3  #alwaysactive❤️ @ 𝙃𝙊𝙈𝙀  https://t.co/eQBWm2iPfl,en,[],['https://www.instagram.com/p/CPQ9i5VNYrG/?utm_medium=twitter'],[],0,0,0,"['mondayblues', 'vodka', 'landroverdiscovery3', 'alwaysactive']",[],https://twitter.com/Prosimafrica/status/1396889252688920578,False,,0,,kathmandu,,,,,,[],,,,
1396328628623917056,1396328628623917056,2021-05-23 10:39:22 +0545,2021-05-23,10:39:22,+0545,2586796880,chetan_karki,Chetan raj karki,"{'type': 'Point', 'coordinates': [27.73459177, 85.3288579]}",Lots of mucus in her chest 😞plz pray for her good health hai  🙏🏻❤️ #myrahsofkarki #baby #chetanvlogs #instadaily #instagood #instagram #insta #instamood #cute #babygirl #myrahsof  https://t.co/5Jwiwf4Oxn,en,[],['https://www.instagram.com/p/CPM-FNwHbkV/?utm_medium=twitter'],[],0,0,0,"['myrahsofkarki', 'baby', 'chetanvlogs', 'instadaily', 'instagood', 'instagram', 'insta', 'instamood', 'cute', 'babygirl', 'myrahsof']",[],https://twitter.com/chetan_karki/status/1396328628623917056,False,,0,,kathmandu,,,,,,[],,,,
1394860642490847240,1394860642490847240,2021-05-19 09:26:07 +0545,2021-05-19,09:26:07,+0545,869876198037266432,arshiyaarshi2,Arshiya Arshi,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}","Forget what you feel, remember what you deserve. ❤️ @ 𝙃𝙊𝙈𝙀  https://t.co/UrcPyQjOsG",en,[],['https://www.instagram.com/p/CPCjCkcHdvY/?utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/ArshiyaArshi2/status/1394860642490847240,False,,0,,kathmandu,,,,,,[],,,,
1394565275014598656,1394565275014598656,2021-05-18 13:52:25 +0545,2021-05-18,13:52:25,+0545,1254498642699804672,princelaure2,puspa shah(laure),"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}","हजुर बाहेक अरू सबैको माया स्वार्थ ले भरिएको भकारी रहेछ मुवा ❤️ @ Kathmandu, Nepal  https://t.co/vokbzL7gbB",ne,[],['https://www.instagram.com/p/CPAcuYJDxkp/?utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/princelaure2/status/1394565275014598656,False,,0,,kathmandu,,,,,,[],,,,
1394268895717036032,1394268895717036032,2021-05-17 18:14:43 +0545,2021-05-17,18:14:43,+0545,764302510685388800,dhrubrajgiri01,Dhrub Raj Giri,"{'type': 'Point', 'coordinates': [27.6544, 85.3195]}","Mother Nature ❤️ @ Lalitpur, Nepal  https://t.co/jgWJnHBmxL",en,[],['https://www.instagram.com/p/CO-V8h5LYRw/?igshid=121glo1qkwom3'],[],0,0,0,[],[],https://twitter.com/Dhrubrajgiri01/status/1394268895717036032,False,,0,,kathmandu,,,,,,[],,,,
1393821979032133635,1393821979032133635,2021-05-16 12:38:50 +0545,2021-05-16,12:38:50,+0545,2586796880,chetan_karki,Chetan raj karki,"{'type': 'Point', 'coordinates': [27.67733347, 85.30763626]}",#just #fun with #baby #myrahsofkarki 😊❤️ looking at her #blue eyes 👌✌🏻 #chetanvlogs #cute #children #child #instagood #instamood #instagram #instadaily #instaphoto #instavideo @ Orangestudiochetanvlogs  https://t.co/qLcwxnQjwz,en,[],['https://www.instagram.com/p/CO7Ka8tH93w/?igshid=2mkq1lxzb8as'],[],0,0,0,"['just', 'fun', 'baby', 'myrahsofkarki', 'blue', 'chetanvlogs', 'cute', 'children', 'child', 'instagood', 'instamood', 'instagram', 'instadaily', 'instaphoto', 'instavideo']",[],https://twitter.com/chetan_karki/status/1393821979032133635,False,,0,,kathmandu,,,,,,[],,,,
1393584560722649096,1393584560722649096,2021-05-15 20:55:25 +0545,2021-05-15,20:55:25,+0545,1335569843748286464,hrek20887546,Hrášek,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}",Láska mého života? Jen když má hlad .. a to je neustále 😅 ještě že tyhle povinností už patří me ženě @andydaniells 😅😅🤷 ❤️ @ 𝙃𝙊𝙈𝙀  https://t.co/kbBIAgIApQ,cs,[],['https://www.instagram.com/p/CO5evwyJW6nNJr4sB8V4cY-5lUvrjuDA-ofoVw0/?igshid=js2zwcrteyn8'],[],0,0,0,[],[],https://twitter.com/Hrek20887546/status/1393584560722649096,False,,0,,kathmandu,,,,,,[],,,,
1392921586538328070,1392921586538328070,2021-05-14 01:01:00 +0545,2021-05-14,01:01:00,+0545,4108993283,cozinhadagabby,Cozinha da Gabby,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}",Um #tbt❤️ com @kiplingbr @kiplingusa @kipling 🦧 #kipling #kiplingbr #cozinhadagabby em 𝙃𝙊𝙈𝙀  https://t.co/KWQ1jOXNm7,pt,"[{'screen_name': 'kiplingbr', 'name': 'kiplingbr', 'id': '92781896'}, {'screen_name': 'kiplingusa', 'name': 'kipling usa', 'id': '18198924'}, {'screen_name': 'kipling', 'name': 'hi', 'id': '797779302'}]",['https://www.instagram.com/p/CO0xQwsF8hF/?igshid=jfinh6yn7585'],[],0,0,0,"['tbt', 'kipling', 'kiplingbr', 'cozinhadagabby']",[],https://twitter.com/CozinhaDaGabby/status/1392921586538328070,False,,0,,kathmandu,,,,,,[],,,,
1392686211039387652,1392686211039387652,2021-05-13 09:25:42 +0545,2021-05-13,09:25:42,+0545,1359052538956443651,mansoorriqbal,منصور اقبال,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}",Eid ul fitr Mubarak 🌙 ❤️ @ 𝙃𝙊𝙈𝙀  https://t.co/V6Z0HPtjds,et,[],['https://www.instagram.com/p/COzGOZBFfzy/?igshid=b21i8mw1im9j'],[],0,0,0,[],[],https://twitter.com/mansoorriqbal/status/1392686211039387652,False,,0,,kathmandu,,,,,,[],,,,
1391978446126002176,1391978446126002176,2021-05-11 10:33:17 +0545,2021-05-11,10:33:17,+0545,789027521194897408,mahesh19831223,Mahesh Maharjan,"{'type': 'Point', 'coordinates': [27.7886438, 85.30926387]}","""Life doesn't come with a manual. It comes with a mother."" Happy Mothers Day to all the lovely mothers around the world ❤️ @ Sweet Home  https://t.co/8PLXmrzC5l",en,[],['https://www.instagram.com/p/COuEXuVs5V-cGEnj2dOpzk3WbfT0VojxLsRigs0/?igshid=e5gywv7qq226'],[],0,0,0,[],[],https://twitter.com/Mahesh19831223/status/1391978446126002176,False,,0,,kathmandu,,,,,,[],,,,
1391956403707781122,1391956403707781122,2021-05-11 09:05:42 +0545,2021-05-11,09:05:42,+0545,1683330108,khadka_brother,👉 Khadka_Brother🙏,,जननी जन्मभूमिश्च स्वर्गादपि गरीयसी ❤️❤️❤️ सम्पुर्ण जननीहरुमा नमन🙏🙏🙏  https://t.co/jh4rq7AXIa,ne,[],[],['https://pbs.twimg.com/media/E1E498eVkAAa9Rh.jpg'],0,0,0,[],[],https://twitter.com/Khadka_Brother/status/1391956403707781122,False,,1,https://pbs.twimg.com/media/E1E498eVkAAa9Rh.jpg,kathmandu,,,,,,[],,,,
1391927846864527360,1391927846864527360,2021-05-11 07:12:14 +0545,2021-05-11,07:12:14,+0545,2577059418,utsavsunar2049,Utsav Sunar,,मातातिर्थ आैंसी (आमाको मुख हेर्ने दिन) को शुभकामना ।।💖💞🎊🎉🎁❤️,ne,[],[],[],0,0,0,[],[],https://twitter.com/utsavsunar2049/status/1391927846864527360,False,,0,,kathmandu,,,,,,[],,,,
1391906785880166400,1391906785880166400,2021-05-11 05:48:32 +0545,2021-05-11,05:48:32,+0545,306152851,psimkhada,प्रमोद सिंखडा,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}",Today is the birthday of the person who is spreading joy and positivity all around. May your birthday and your life be as wonderful as you are ! Happy birthday my love 🎉👩‍❤️‍👨💗🎊  https://t.co/2BNylQk6c4,en,[],['https://www.instagram.com/p/COtjx8sBCmWQsS3E3CK4zgiJsB77jFBPPBoY0c0/?igshid=1v7tp6do19ci4'],[],0,0,0,[],[],https://twitter.com/PSimkhada/status/1391906785880166400,False,,0,,kathmandu,,,,,,[],,,,
1391790058328363013,1391790058328363013,2021-05-10 22:04:42 +0545,2021-05-10,22:04:42,+0545,908222668754755584,sanskritifarms,Sanskriti Farms,,Mustard oil Press at Phoolbari Homestay ❤️  https://t.co/J78rHelpLL,en,[],[],[],1,0,2,[],[],https://twitter.com/SanskritiFarms/status/1391790058328363013,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1391790010551062532/pu/img/J0H_-xQIxV4OXQ5G.jpg,kathmandu,,,,,,[],,,,
1391283252330106886,1391283252330106886,2021-05-09 12:30:50 +0545,2021-05-09,12:30:50,+0545,1064556396237258753,its_krishna_29,🇰‌🇰‌🇧‌🇮‌🇸‌🇭‌🇳‌🇴‌🇮‌🌺,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}",❤️#MAA..          HAPPY MOTHERS DAY @ 𝙃𝙊𝙈𝙀  https://t.co/4CKEmegAPA,en,[],['https://www.instagram.com/p/COpIO3OBTY2/?igshid=1xas7khh7wpgk'],[],0,0,0,['maa'],[],https://twitter.com/its_krishna_29/status/1391283252330106886,False,,0,,kathmandu,,,,,,[],,,,
1390955319979769860,1390955319979769860,2021-05-08 14:47:45 +0545,2021-05-08,14:47:45,+0545,1115323307149156352,sangitabista6,Sangita Bista,,नारीलाई राम्रो सारीले हुन्छ रे नि त ❤️❤️  https://t.co/KpSAcz2xza,ne,[],[],['https://pbs.twimg.com/media/E02qfbdVEAAaXMh.jpg'],2,0,5,[],[],https://twitter.com/SangitaBista6/status/1390955319979769860,False,,1,https://pbs.twimg.com/media/E02qfbdVEAAaXMh.jpg,kathmandu,,,,,,[],,,,
1390137978064756737,1390137978064756737,2021-05-06 08:39:56 +0545,2021-05-06,08:39:56,+0545,1098492690906472451,bless___me,noturcupofcoffeee,,So pretty ❤️  https://t.co/UYds2n14kh,en,[],[],[],0,0,1,[],[],https://twitter.com/bless___me/status/1390137978064756737,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1390137835999531009/pu/img/JKwiEOV3PlAaWKW3.jpg,kathmandu,,,,,,[],,,,
1389446073052139521,1389446073052139521,2021-05-04 10:50:33 +0545,2021-05-04,10:50:33,+0545,1351200733094359046,solotravel_56,⁣𓆩‎ᗪℯ𝓿ꪱ͛ł𓆪,,I hate the feeling💔🥺 when you have to say goodbye to someone❤️ you want to spend every minute with👫👩‍❤️‍👨,en,[],[],[],0,0,0,[],[],https://twitter.com/solotravel_56/status/1389446073052139521,False,,0,,kathmandu,,,,,,[],,,,
1388148788343287811,1388148788343287811,2021-04-30 20:55:36 +0545,2021-04-30,20:55:36,+0545,1250717054249734145,bhatiag840,Gurpreet Bhatia,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}",🤗😍“Self-Love is the Best Love.”😍🤗 🤗😍I Love Myself.😍🤗 #selflove #selflovequotes #selflovejourney #best #love #lovequotes #lovemyself #ilovemyself #ilovemyself❤️ #bestquotes @ 𝙃𝙊𝙈𝙀  https://t.co/N1T32o3gpp,en,[],['https://www.instagram.com/p/COS22CdlLT-hke5sivH_wwyi0ZJ1Hy5yTWO9Jc0/?igshid=9kbl5qnnthrm'],[],0,0,0,"['selflove', 'selflovequotes', 'selflovejourney', 'best', 'love', 'lovequotes', 'lovemyself', 'ilovemyself', 'ilovemyself', 'bestquotes']",[],https://twitter.com/BhatiaG840/status/1388148788343287811,False,,0,,kathmandu,,,,,,[],,,,
1387999754462932993,1387999754462932993,2021-04-30 11:03:23 +0545,2021-04-30,11:03:23,+0545,1642780724,dhanushajith03,🅼r_𝗔𝗛_🅟hσtσgrαphєr_A̶jíth,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}",""" அன்பு "" எப்போதும் கேட்காது ..... கொடுக்கத்தான் செய்யும் ....❤️🐶 #AhPhotography 💥❤️ #lovepics❤️ #instagram #instamood #dailypost 😀 @ 𝙃𝙊𝙈𝙀  https://t.co/AAnPNJPrDq",ta,[],['https://www.instagram.com/p/CORzEe2DLry/?igshid=1kv46i7cujidy'],[],0,0,0,"['ahphotography', 'lovepics', 'instagram', 'instamood', 'dailypost']",[],https://twitter.com/DhanushAjith03/status/1387999754462932993,False,,0,,kathmandu,,,,,,[],,,,
1386930003653259265,1386930003653259265,2021-04-27 12:12:35 +0545,2021-04-27,12:12:35,+0545,1326760101244522498,durgaghising15,Durga Ghising,,My Stationery Collection ❤️ #mycollection #collection #MyInfoMyLife #lovetocollect  https://t.co/Swj9VnutLt,en,[],[],['https://pbs.twimg.com/media/Ez9dfKMVoAIY6Y7.jpg'],0,0,0,"['mycollection', 'collection', 'myinfomylife', 'lovetocollect']",[],https://twitter.com/DurgaGhising15/status/1386930003653259265,False,,1,https://pbs.twimg.com/media/Ez9dfKMVoAIY6Y7.jpg,kathmandu,,,,,,[],,,,
