id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1377596193027547137,1377596193027547137,2021-04-01 18:03:21 +0545,2021-04-01,18:03:21,+0545,999599123081912320,good_gautam,Achyuttam,"{'type': 'Point', 'coordinates': [27.67653216, 85.31132826]}",मेरो आदा जिन्दगी चस्मा खोजेरै जाने भो।🤧 फेरि चस्मा बिना चस्मा नि सजिलै भेटिन्न।😩 @ MOB Mystery Of Beer  https://t.co/sQaJBiwpZe,ne,[],['https://www.instagram.com/p/CNH4FC4hp6W/?igshid=ijnchl66rmi5'],[],0,0,1,[],[],https://twitter.com/good_gautam/status/1377596193027547137,False,,0,,kathmandu,,,,,,[],,,,
1356482528622837760,1356482528622837760,2021-02-02 11:45:11 +0545,2021-02-02,11:45:11,+0545,879451162482790400,nigeriandj,We Are The NigerianDJ,"{'type': 'Point', 'coordinates': [27.69635, 85.30164]}",@djbign 🎯 📝 ✍🏾 💭 #NigerianDJ  🤷‍♀️ 🤷‍♂️ 😩😩 @ Accurate  https://t.co/lr1EehF79H,en,[],['https://www.instagram.com/p/CKx2shKsyHj/?igshid=1i6i0yav9ehan'],[],0,0,0,['nigeriandj'],[],https://twitter.com/nigeriandj/status/1356482528622837760,False,,0,,kathmandu,,,,,,[],,,,
1339923478623842304,1339923478623842304,2020-12-18 19:05:26 +0545,2020-12-18,19:05:26,+0545,1270239780526100486,__saagar,🇳🇵@_सागर 🇳🇵,,माईतीघर 😩  https://t.co/s8DRK8Wf35,ne,[],[],['https://pbs.twimg.com/media/EphdTPHVEAEFYme.jpg'],0,1,4,[],[],https://twitter.com/__Saagar/status/1339923478623842304,False,,1,https://pbs.twimg.com/media/EphdTPHVEAEFYme.jpg,kathmandu,,,,,,[],,,,
1296832324189818887,1296832324189818887,2020-08-21 21:16:34 +0545,2020-08-21,21:16:34,+0545,1292650525272322048,upreti_om,Rabi Upreti,,यो टुईटरलाई बुज्नै नसकिने भयो 😯😯😩😩,ne,[],[],[],0,0,0,[],[],https://twitter.com/upreti_om/status/1296832324189818887,False,,0,,kathmandu,,,,,,[],,,,
1242353446902259717,1242353446902259717,2020-03-24 13:16:58 +0545,2020-03-24,13:16:58,+0545,749725634960785408,aremu_ibadan,Àrèmú Of Ìbàdàn Land🇳🇬🌏,"{'type': 'Point', 'coordinates': [27.699, 85.31698]}","CORO CORO... Ayo can't sneeze in peace again! But daddy, why na😩😹 . . . . . #aremuibadan #ayoandfather #tuesdaymotivation ibrahimchatta_lordthespis thecuteabiola @realfemiadebayo funmiawelewa monsuru_omoalfa…  https://t.co/LqTPuNaLf5",en,"[{'screen_name': 'realfemiadebayo', 'name': 'femi adebayo', 'id': '314492141'}]",['https://www.instagram.com/p/B-G6fHFARwU/?igshid=6r9qp8kqch7s'],[],0,0,1,"['aremuibadan', 'ayoandfather', 'tuesdaymotivation']",[],https://twitter.com/aremu_ibadan/status/1242353446902259717,False,,0,,kathmandu,,,,,,[],,,,
1199716031876521989,1199716031876521989,2019-11-27 21:31:06 +0545,2019-11-27,21:31:06,+0545,3243877074,deviate_raj,Raj Timelsina,"{'type': 'Point', 'coordinates': [27.715, 85.29]}","एउटा☠️लासले क्या सहि👌कुरा भन्दै थियो, कि यी 👨‍👨‍👧‍👧मान्छेहरु जो मेरो ☠️लास देखेर 😂रोइरहेका छन नि यदि अहिले म 😲उठे भने मलाई 😩बाच्न दिने छैनन!!! @ Swayambhu (architecture)  https://t.co/4wGYv3b74H",ne,[],['https://www.instagram.com/p/B5X9jJ_FaSH/?igshid=18bbuch10ioqg'],[],0,0,0,[],[],https://twitter.com/deviate_raj/status/1199716031876521989,False,,0,,kathmandu,,,,,,[],,,,
1035095208046874624,1035095208046874624,2018-08-30 15:06:43 +0545,2018-08-30,15:06:43,+0545,130093458,skaysingh,Er. Sandeep K. Singh,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}","This is how I came to Office today. An hour time. Thanx to #bimstec2018   Returning same way. 😫😩😫 @ Kathmandu, Nepal  https://t.co/f5Rule1meX",en,[],['https://www.instagram.com/p/BnGQNg8A_hj/?utm_source=ig_twitter_share&igshid=1weqjrxct4zzd'],[],0,0,1,['bimstec2018'],[],https://twitter.com/SKaySingh/status/1035095208046874624,False,,0,,kathmandu,,,,,,[],,,,
1030242821259907072,1030242821259907072,2018-08-17 05:45:04 +0545,2018-08-17,05:45:04,+0545,774694926135222272,ilovethisbot,I ❤️ This City,"{'type': 'Point', 'coordinates': [27.7, 85.333]}",I 😩 Kathmandu  https://t.co/HKh4fW7dZB,en,[],[],['https://pbs.twimg.com/media/DkwoYrdX0AASAIt.jpg'],0,0,0,[],[],https://twitter.com/ilovethisbot/status/1030242821259907072,False,,1,https://pbs.twimg.com/media/DkwoYrdX0AASAIt.jpg,kathmandu,,,,,,[],,,,
1023072971018006529,1023072971018006529,2018-07-28 10:54:38 +0545,2018-07-28,10:54:38,+0545,3239502204,shivashrestha26,Shib-bu Shrestha,"{'type': 'Point', 'coordinates': [27.61899186, 85.53855788]}",Four year journey with these wonderful friends. I will never forget.😩 #Civil14batch💓 #Farewell #Kathmandu_University✌ @ Kathmandu University  https://t.co/dQSfETnyru,en,[],['https://www.instagram.com/p/Blw1k-eH10cZaPdOQz_b25HkeA_vCsBmWGRRbg0/?utm_source=ig_twitter_share&igshid=b2l7libmz22m'],[],0,0,3,"['civil14batch', 'farewell', 'kathmandu_university']",[],https://twitter.com/shivashrestha26/status/1023072971018006529,False,,0,,kathmandu,,,,,,[],,,,
983660886358360064,983660886358360064,2018-04-10 16:45:05 +0545,2018-04-10,16:45:05,+0545,774694926135222272,ilovethisbot,I ❤️ This City,"{'type': 'Point', 'coordinates': [27.7, 85.333]}",I 😩 Kathmandu  https://t.co/ADeNSDPlOr,en,[],[],['https://pbs.twimg.com/media/DaaqXMYWsAMUixk.jpg'],0,0,0,[],[],https://twitter.com/ilovethisbot/status/983660886358360064,False,,1,https://pbs.twimg.com/media/DaaqXMYWsAMUixk.jpg,kathmandu,,,,,,[],,,,
