id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1396738806477467650,1396738806477467650,2021-05-24 13:49:16 +0545,2021-05-24,13:49:16,+0545,805090931300921344,i_am_destiny__,ℳ𝒶𝓃𝒿𝒾𝓁 𝒫ℴ𝓊𝒹𝓎𝒶𝓁,"{'type': 'Point', 'coordinates': [27.6667, 85.4167]}",Passion for rides never dies ✌️   @yamahitesnepal @always_sanjesh @ace_d_mgr @bikernewa46 @lulu_shah @rx100.the.legend @yamaha_nepal  #cbr250 #rx100 #rajdoot #2strokes #r15v3  #backpacker #brahminbackpacker  https://t.co/gLTWZZuZlM,en,"[{'screen_name': 'lulu_shah', 'name': 'shah lulu', 'id': '3027462999'}, {'screen_name': 'rx100', 'name': 'r.chandrasekar', 'id': '78280556'}, {'screen_name': 'yamaha_nepal', 'name': 'yamaha nepal', 'id': '4787442398'}]",['https://www.instagram.com/p/CPP5HJ_h2JX/?utm_medium=twitter'],[],0,0,1,"['cbr250', 'rx100', 'rajdoot', '2strokes', 'r15v3', 'backpacker', 'brahminbackpacker']",[],https://twitter.com/i_am_destiny__/status/1396738806477467650,False,,0,,kathmandu,,,,,,[],,,,
1376494645794926595,1376494645794926595,2021-03-29 17:06:12 +0545,2021-03-29,17:06:12,+0545,1171018201221648386,pathakchesta,Chesta Pathak,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}",HAPPY HOLI 🌈 my insta family..🥳here we are...✌️😎💃 Happiness at its hight #happyholi #holicelebration #indianfestival #march #holi #holi2021 @ 𝙃𝙊𝙈𝙀  https://t.co/Oh6ZWQoioU,en,[],['https://www.instagram.com/p/CNADJrQjY8N/?igshid=1wpy9twzwb0kg'],[],0,0,2,"['happyholi', 'holicelebration', 'indianfestival', 'march', 'holi', 'holi2021']",[],https://twitter.com/PathakChesta/status/1376494645794926595,False,,0,,kathmandu,,,,,,[],,,,
1374329939068063748,1374329939068063748,2021-03-23 17:44:25 +0545,2021-03-23,17:44:25,+0545,1072139096968040453,ireriteish,𝐑𝐢𝐭𝐞𝐢𝐬𝐡 𝐈𝐫𝐞,"{'type': 'Point', 'coordinates': [27.71066706, 85.34789182]}",Hope is the thing with feathers that perches in the soul - and sings the tunes without the words - and never stops at all.  ✌️😊🙏👣❤️😁😉 @ Pashupatinath Temple - पशुपतिनाथ मन्दिर  https://t.co/0WpsHxE29O,en,[],['https://www.instagram.com/p/CMwqwSas-mu/?igshid=163jdq2ecz08p'],[],0,0,0,[],[],https://twitter.com/IreRiteish/status/1374329939068063748,False,,0,,kathmandu,,,,,,[],,,,
1371079200946282512,1371079200946282512,2021-03-14 18:27:09 +0545,2021-03-14,18:27:09,+0545,990116008059949056,pkkattel,pravakar kattel,,"When life gets blurry, adjust your focus😍✌️  https://t.co/Y3kDD6MWMU",en,[],[],['https://pbs.twimg.com/media/EwcNRCkVIAE6BUE.jpg'],0,0,1,[],[],https://twitter.com/PkKattel/status/1371079200946282512,False,,1,https://pbs.twimg.com/media/EwcNRCkVIAE6BUE.jpg,kathmandu,,,,,,[],,,,
1367049039976407042,1367049039976407042,2021-03-03 15:32:44 +0545,2021-03-03,15:32:44,+0545,805090931300921344,i_am_destiny__,ℳ𝒶𝓃𝒿𝒾𝓁 𝒫ℴ𝓊𝒹𝓎𝒶𝓁,,Master chef ✌️❤️  #MasterChef @chefsantoshshah #nepali @MasterChef_es  https://t.co/b6KiwNm9W3,cy,"[{'screen_name': 'chefsantoshshah', 'name': 'santosh shah', 'id': '124744243'}, {'screen_name': 'masterchef_es', 'name': 'masterchef', 'id': '1073507647'}]",[],['https://pbs.twimg.com/media/Evi72x5VoAUfVu0.jpg'],0,0,1,"['masterchef', 'nepali']",[],https://twitter.com/i_am_destiny__/status/1367049039976407042,False,,1,https://pbs.twimg.com/media/Evi72x5VoAUfVu0.jpg,kathmandu,,,,,,[],,,,
1367031211562913795,1367031211562913795,2021-03-03 14:21:53 +0545,2021-03-03,14:21:53,+0545,805090931300921344,i_am_destiny__,ℳ𝒶𝓃𝒿𝒾𝓁 𝒫ℴ𝓊𝒹𝓎𝒶𝓁,,हामी सबैको चाहना विश्वभर फैलाऊँ नेपाली खाना ✌️❤️  @chefsantoshshah @RONBupdates #nepali #nepal #promotenepalifood  https://t.co/55vwkRQ9QG,ne,"[{'screen_name': 'chefsantoshshah', 'name': 'santosh shah', 'id': '124744243'}, {'screen_name': 'ronbupdates', 'name': 'routine of nepal banda', 'id': '3141875413'}]",[],[],0,3,62,"['nepali', 'nepal', 'promotenepalifood']",[],https://twitter.com/i_am_destiny__/status/1367031211562913795,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1367031152632946689/pu/img/ve5K0U4IWjwIX-QE.jpg,kathmandu,,,,,,[],,,,
1363783024773627908,1363783024773627908,2021-02-22 15:14:45 +0545,2021-02-22,15:14:45,+0545,551657476,tonylove63,Tony Love,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}","#archive #archivephoto #katmandu #nepal #nepali #portrait #portraitphotography #human #people #children #peoplephotography #otherpeople #otherstories #beutiful #🌍 #✌️ #❤️ @ Kathmandu, Nepal  https://t.co/zsaTKkaWul",cs,[],['https://www.instagram.com/p/CLlulDvFkNc/?igshid=pn3m62cl8hii'],[],0,0,0,"['archive', 'archivephoto', 'katmandu', 'nepal', 'nepali', 'portrait', 'portraitphotography', 'human', 'people', 'children', 'peoplephotography', 'otherpeople', 'otherstories', 'beutiful']",[],https://twitter.com/tonylove63/status/1363783024773627908,False,,0,,kathmandu,,,,,,[],,,,
1354393704417566720,1354393704417566720,2021-01-27 17:24:57 +0545,2021-01-27,17:24:57,+0545,955836619461820416,hsdhami9,Hayat Singh Dhami,,Bond of Friendship Love 💖💖 Picnic time ✌️ ✌️  https://t.co/roUD4y5jQw,en,[],[],"['https://pbs.twimg.com/media/EsvF3ZMVkAAWlJD.jpg', 'https://pbs.twimg.com/media/EsvF4F2VkAISYiA.jpg', 'https://pbs.twimg.com/media/EsvF4hGUcAIuM4H.jpg', 'https://pbs.twimg.com/media/EsvF5PWVoAAxVlx.jpg']",0,0,1,[],[],https://twitter.com/HSDhami9/status/1354393704417566720,False,,1,https://pbs.twimg.com/media/EsvF3ZMVkAAWlJD.jpg,kathmandu,,,,,,[],,,,
1348346429299896326,1348346429299896326,2021-01-11 00:55:14 +0545,2021-01-11,00:55:14,+0545,232151693,kingsley_udofa,Kingsley Udofa 🇳🇬,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}",Greetings from the Udofa's Clan✌️  #happysunday #fam #familytime #family #bond #love #loveislove #jesusjoy #udofa #kingsleyudofa #stringsofgrace @ 𝙃𝙊𝙈𝙀  https://t.co/UOzj4Detfh,en,[],['https://www.instagram.com/p/CJ4C00Glc9l/?igshid=18u5lhpbk04at'],[],0,0,1,"['happysunday', 'fam', 'familytime', 'family', 'bond', 'love', 'loveislove', 'jesusjoy', 'udofa', 'kingsleyudofa', 'stringsofgrace']",[],https://twitter.com/Kingsley_udofa/status/1348346429299896326,False,,0,,kathmandu,,,,,,[],,,,
1335953994334822402,1335953994334822402,2020-12-07 20:12:07 +0545,2020-12-07,20:12:07,+0545,631243453,drnirajrai,The Incredible Bulk,"{'type': 'Point', 'coordinates': [27.57661427, 85.31343002]}",The Prodigal Son Returns. The Return Of The King 😁✌️🙏  #Anandaban #AnandabanHospital #TheReturn #BackAgain @ Anandaban Hospital  https://t.co/l52dGFxTDp,en,[],['https://www.instagram.com/p/CIf_ZoyFLZp/?igshid=le532i6j26qc'],[],0,0,0,"['anandaban', 'anandabanhospital', 'thereturn', 'backagain']",[],https://twitter.com/DrNirajRai/status/1335953994334822402,False,,0,,kathmandu,,,,,,[],,,,
